filename,canSteering
10687.jpg,16.742544
10688.jpg,14.035713
10689.jpg,12.778408
10690.jpg,19.129442
10691.jpg,1.7683997
10692.jpg,-6.676084
10693.jpg,-5.6571026
10694.jpg,17.180752
10695.jpg,13.829617
10696.jpg,8.947318
10697.jpg,10.531733
10698.jpg,42.353928
10699.jpg,28.767435
10700.jpg,-1.0145346
10701.jpg,1.550183
10702.jpg,12.213259
10703.jpg,-36.811325
10704.jpg,-66.864624
10705.jpg,7.5670137
10706.jpg,-19.423641
10707.jpg,-1.6790096
10708.jpg,35.723362
10709.jpg,-45.5329
10710.jpg,-10.424464
10711.jpg,-2.2552817
10712.jpg,-29.418898
10713.jpg,34.02119
10714.jpg,34.43224
10715.jpg,35.678246
10716.jpg,16.413239
10717.jpg,26.12739
10718.jpg,104.93352
10719.jpg,133.15424
10720.jpg,171.52988
10721.jpg,133.07857
10722.jpg,160.47932
10723.jpg,208.18358
10724.jpg,148.55305
10725.jpg,179.98502
10726.jpg,201.73708
10727.jpg,234.31403
10728.jpg,205.43884
10729.jpg,255.58223
10730.jpg,256.9077
10731.jpg,228.12361
10732.jpg,255.44063
10733.jpg,238.9697
10734.jpg,236.66586
10735.jpg,224.51036
10736.jpg,183.89098
10737.jpg,187.22049
10738.jpg,199.19122
10739.jpg,186.93494
10740.jpg,185.99336
10741.jpg,191.14276
10742.jpg,169.9522
10743.jpg,191.21394
10744.jpg,164.8276
10745.jpg,179.59155
10746.jpg,172.41124
10747.jpg,225.694
10748.jpg,219.14153
10749.jpg,173.7708
10750.jpg,147.75098
10751.jpg,121.05963
10752.jpg,89.41402
10753.jpg,74.55729
10754.jpg,54.04206
10755.jpg,54.201035
10756.jpg,17.972668
10757.jpg,16.122068
10758.jpg,7.055733
10759.jpg,8.9797735
10760.jpg,12.399125
10761.jpg,86.39685
10762.jpg,17.473675
10763.jpg,15.151264
10764.jpg,16.99106
10765.jpg,8.709851
10766.jpg,12.527682
10767.jpg,-36.65977
10768.jpg,-30.361721
10769.jpg,-31.806793
10770.jpg,-45.907566
10771.jpg,-36.82965
10772.jpg,-38.496136
10773.jpg,-37.376602
10774.jpg,-44.79715
10775.jpg,-42.79339
10776.jpg,-11.517998
10777.jpg,-40.87224
10778.jpg,-29.03076
10779.jpg,-40.077717
10780.jpg,-35.49303
10781.jpg,-40.145866
10782.jpg,-51.64409
10783.jpg,-29.705267
10784.jpg,-52.0117
10785.jpg,-58.968117
10786.jpg,-33.24097
10787.jpg,-5.431462
10788.jpg,-24.808388
10789.jpg,-58.377842
10790.jpg,-90.712524
10791.jpg,-90.84049
10792.jpg,-85.17204
10793.jpg,-25.937704
10794.jpg,-16.1172
10795.jpg,-87.416374
10796.jpg,-99.7184
10797.jpg,-122.6502
10798.jpg,-33.82038
10799.jpg,-41.133076
10800.jpg,-69.545395
10801.jpg,-109.53116
10802.jpg,-96.90781
10803.jpg,-204.33485
10804.jpg,-229.1065
10805.jpg,-242.00537
10806.jpg,-265.04352
10807.jpg,-274.50943
10808.jpg,-301.2536
10809.jpg,-302.46487
10810.jpg,-350.719
10811.jpg,-334.32227
10812.jpg,-426.21695
10813.jpg,-328.7607
10814.jpg,-368.31882
10815.jpg,-410.41318
10816.jpg,-355.27847
10817.jpg,-407.47253
10818.jpg,-373.9065
10819.jpg,-314.0777
10820.jpg,-287.198
10821.jpg,-287.0116
10822.jpg,-274.54388
10823.jpg,-263.61044
10824.jpg,-243.34915
10825.jpg,-282.9839
10826.jpg,-275.58527
10827.jpg,-237.4029
10828.jpg,-168.72511
10829.jpg,-93.62151
10830.jpg,-101.82457
10831.jpg,6.977495
10832.jpg,-18.50331
10833.jpg,-9.349185
10834.jpg,-58.296787
10835.jpg,-140.7656
10836.jpg,-63.722218
10837.jpg,64.88563
10838.jpg,7.287157
10839.jpg,-34.827293
10840.jpg,112.91654
10841.jpg,87.88806
10842.jpg,63.611496
10843.jpg,9.925193
10844.jpg,17.445158
10845.jpg,35.16632
10846.jpg,81.79779
10847.jpg,101.76959
10848.jpg,101.626236
10849.jpg,116.059395
10850.jpg,137.68105
10851.jpg,-8.970318
10852.jpg,98.54931
10853.jpg,70.28281
10854.jpg,31.195509
10855.jpg,-32.16009
10856.jpg,-26.665178
10857.jpg,26.52349
10858.jpg,38.0027
10859.jpg,117.94823
10860.jpg,-7.974563
10861.jpg,19.457142
10862.jpg,56.048515
10863.jpg,-71.57768
10864.jpg,75.40967
10865.jpg,79.94955
10866.jpg,64.32797
10867.jpg,104.016716
10868.jpg,168.69987
10869.jpg,204.44318
10870.jpg,118.67597
10871.jpg,69.60199
10872.jpg,157.38231
10873.jpg,162.15329
10874.jpg,167.39372
10875.jpg,81.51254
10876.jpg,168.19995
10877.jpg,114.24496
10878.jpg,125.846634
10879.jpg,71.46278
10880.jpg,143.80458
10881.jpg,140.01093
10882.jpg,95.15659
10883.jpg,158.3774
10884.jpg,183.7562
10885.jpg,244.98277
10886.jpg,295.4604
10887.jpg,366.09717
10888.jpg,325.89746
10889.jpg,363.11807
10890.jpg,345.45065
10891.jpg,302.457
10892.jpg,135.48221
10893.jpg,122.06056
10894.jpg,108.54925
10895.jpg,197.07008
10896.jpg,258.62225
10897.jpg,457.3807
10898.jpg,438.68594
10899.jpg,371.3301
10900.jpg,377.94308
10901.jpg,366.2386
10902.jpg,485.10922
10903.jpg,336.719
10904.jpg,304.92676
10905.jpg,364.4939
10906.jpg,352.6579
10907.jpg,113.05867
10908.jpg,233.71054
10909.jpg,238.20578
10910.jpg,142.62715
10911.jpg,161.34201
10912.jpg,138.50256
10913.jpg,166.14636
10914.jpg,116.91781
10915.jpg,-21.167542
10916.jpg,-326.1051
10917.jpg,-226.86661
10918.jpg,-297.0881
10919.jpg,-339.11914
10920.jpg,-262.58905
10921.jpg,-202.75786
10922.jpg,-229.36105
10923.jpg,-203.27219
10924.jpg,-277.61685
10925.jpg,-312.82977
10926.jpg,-376.43723
10927.jpg,-234.41165
10928.jpg,-386.5247
10929.jpg,-404.9503
10930.jpg,-406.9075
10931.jpg,-365.6956
10932.jpg,-367.54242
10933.jpg,-353.27457
10934.jpg,-314.48993
10935.jpg,-344.93152
10936.jpg,-247.98334
10937.jpg,-330.27054
10938.jpg,-348.8028
10939.jpg,-321.30988
10940.jpg,-312.05182
10941.jpg,-333.9085
10942.jpg,-303.5556
10943.jpg,-322.32187
10944.jpg,-319.3401
10945.jpg,-294.81754
10946.jpg,-323.79425
10947.jpg,-370.06274
10948.jpg,-427.51532
10949.jpg,-367.94864
10950.jpg,-284.8628
10951.jpg,-328.9403
10952.jpg,-251.89105
10953.jpg,-232.92233
10954.jpg,-282.3748
10955.jpg,-248.70769
10956.jpg,-219.07541
10957.jpg,-308.9148
10958.jpg,-390.634
10959.jpg,-543.31354
10960.jpg,-564.99713
10961.jpg,-501.88608
10962.jpg,-385.12863
10963.jpg,-474.88367
10964.jpg,-442.14645
10965.jpg,-375.407
10966.jpg,-465.83627
10967.jpg,-387.46982
10968.jpg,-264.13043
10969.jpg,-194.62811
10970.jpg,-124.10965
10971.jpg,-333.12112
10972.jpg,-466.58447
10973.jpg,-503.23434
10974.jpg,-435.29852
10975.jpg,-381.43933
10976.jpg,-428.2532
10977.jpg,-489.42508
10978.jpg,-6.631065
10979.jpg,-33.315834
10980.jpg,-28.989254
10981.jpg,49.018364
10982.jpg,-6.8556447
10983.jpg,7.693632
10984.jpg,59.222248
10985.jpg,26.365646
10986.jpg,25.365858
10987.jpg,15.077747
10988.jpg,72.796165
10989.jpg,59.387928
10990.jpg,63.921497
10991.jpg,70.0903
10992.jpg,77.42741
10993.jpg,98.944725
10994.jpg,84.1144
10995.jpg,94.179634
10996.jpg,71.76979
10997.jpg,75.282455
10998.jpg,74.03474
10999.jpg,67.31825
11000.jpg,79.35683
11001.jpg,79.658295
11002.jpg,49.66861
11003.jpg,69.85273
11004.jpg,41.145836
11005.jpg,-48.817642
11006.jpg,-64.38347
11007.jpg,-17.065176
11008.jpg,-14.679012
11009.jpg,-58.299526
11010.jpg,-19.399963
11011.jpg,-59.097176
11012.jpg,60.006737
11013.jpg,77.31363
11014.jpg,79.123726
11015.jpg,85.88331
11016.jpg,77.44994
11017.jpg,63.520443
11018.jpg,79.43606
11019.jpg,80.90005
11020.jpg,81.674995
11021.jpg,68.57022
11022.jpg,64.49025
11023.jpg,51.858852
11024.jpg,51.028637
11025.jpg,54.348682
11026.jpg,49.241184
11027.jpg,41.9483
11028.jpg,41.308144
11029.jpg,43.8621
11030.jpg,44.277348
11031.jpg,35.69335
11032.jpg,31.444605
11033.jpg,38.095028
11034.jpg,25.718613
11035.jpg,21.013134
11036.jpg,21.543404
11037.jpg,10.619076
11038.jpg,20.75611
11039.jpg,21.842272
11040.jpg,11.45697
11041.jpg,8.809495
11042.jpg,-8.496264
11043.jpg,0.22853458
11044.jpg,-1.1736722
11045.jpg,-24.827818
11046.jpg,-35.512997
11047.jpg,-49.438988
11048.jpg,-21.37265
11049.jpg,-37.434204
11050.jpg,-45.919895
11051.jpg,-49.95724
11052.jpg,-61.60958
11053.jpg,-43.943096
11054.jpg,-43.503273
11055.jpg,-49.35276
11056.jpg,-62.000477
11057.jpg,-76.37084
11058.jpg,-73.73969
11059.jpg,-63.1298
11060.jpg,-78.466125
11061.jpg,-21.496588
11062.jpg,-16.097168
11063.jpg,-9.249913
11064.jpg,26.62576
11065.jpg,24.661732
11066.jpg,28.531347
11067.jpg,28.206635
11068.jpg,29.794071
11069.jpg,34.95582
11070.jpg,52.182007
11071.jpg,42.32356
11072.jpg,39.155792
11073.jpg,53.3187
11074.jpg,44.615345
11075.jpg,49.781803
11076.jpg,56.29124
11077.jpg,52.52194
11078.jpg,50.68505
11079.jpg,54.48188
11080.jpg,45.47088
11081.jpg,51.60051
11082.jpg,62.06212
11083.jpg,47.74781
11084.jpg,56.811703
11085.jpg,61.909878
11086.jpg,83.398026
11087.jpg,71.9371
11088.jpg,90.6448
11089.jpg,86.84643
11090.jpg,101.6809
11091.jpg,96.72445
11092.jpg,99.41602
11093.jpg,120.46178
11094.jpg,127.78515
11095.jpg,119.77499
11096.jpg,106.23357
11097.jpg,111.05258
11098.jpg,119.00789
11099.jpg,114.432556
11100.jpg,112.3857
11101.jpg,124.05256
11102.jpg,121.061485
11103.jpg,128.20166
11104.jpg,127.1819
11105.jpg,135.65858
11106.jpg,131.89804
11107.jpg,137.74068
11108.jpg,150.22736
11109.jpg,132.10236
11110.jpg,130.82138
11111.jpg,106.599884
11112.jpg,94.76517
11113.jpg,90.00528
11114.jpg,94.87815
11115.jpg,98.845985
11116.jpg,99.84446
11117.jpg,98.92786
11118.jpg,100.8115
11119.jpg,98.038124
11120.jpg,94.65844
11121.jpg,90.25684
11122.jpg,76.153275
11123.jpg,85.3233
11124.jpg,83.4135
11125.jpg,91.868935
11126.jpg,98.63282
11127.jpg,89.066925
11128.jpg,83.9926
11129.jpg,91.872086
11130.jpg,76.226204
11131.jpg,71.57743
11132.jpg,63.89053
11133.jpg,63.577785
11134.jpg,70.8852
11135.jpg,62.582542
11136.jpg,78.13641
11137.jpg,82.73313
11138.jpg,66.78279
11139.jpg,51.679535
11140.jpg,72.08498
11141.jpg,10.245559
11142.jpg,-35.943264
11143.jpg,-29.17762
11144.jpg,-39.75245
11145.jpg,6.487696
11146.jpg,1.5171751
11147.jpg,-2.9123297
11148.jpg,-10.450128
11149.jpg,-52.129997
11150.jpg,-5.5402875
11151.jpg,-2.7845218
11152.jpg,-1.5212963
11153.jpg,26.453983
11154.jpg,-72.89877
11155.jpg,-71.33538
11156.jpg,-66.89058
11157.jpg,-78.769455
11158.jpg,-79.32193
11159.jpg,-79.294075
11160.jpg,-73.46972
11161.jpg,-79.60011
11162.jpg,-91.60048
11163.jpg,-83.07606
11164.jpg,-87.98625
11165.jpg,-93.31068
11166.jpg,-109.15888
11167.jpg,-99.487625
11168.jpg,-93.31975
11169.jpg,-87.772156
11170.jpg,-94.35041
11171.jpg,-78.47801
11172.jpg,-79.79037
11173.jpg,-53.23883
11174.jpg,-27.156214
11175.jpg,-28.953657
11176.jpg,15.093528
11177.jpg,28.202276
11178.jpg,19.07013
11179.jpg,32.027508
11180.jpg,28.136812
11181.jpg,20.211231
11182.jpg,-28.511343
11183.jpg,-32.44418
11184.jpg,-38.96349
11185.jpg,-58.180714
11186.jpg,-72.44996
11187.jpg,-76.185486
11188.jpg,-74.385864
11189.jpg,-63.315487
11190.jpg,-66.1958
11191.jpg,-64.47526
11192.jpg,-62.57508
11193.jpg,-62.907196
11194.jpg,-68.269714
11195.jpg,-70.31012
11196.jpg,-84.53228
11197.jpg,-64.52573
11198.jpg,-60.529682
11199.jpg,-63.830463
11200.jpg,-64.89059
11201.jpg,-65.79541
11202.jpg,-65.95302
11203.jpg,-73.02289
11204.jpg,-71.000175
11205.jpg,-83.9393
11206.jpg,-90.43699
11207.jpg,-77.062485
11208.jpg,-74.218285
11209.jpg,-74.33158
11210.jpg,-83.45185
11211.jpg,-70.0581
11212.jpg,-65.01387
11213.jpg,111.23874
11214.jpg,121.18028
11215.jpg,109.73253
11216.jpg,128.00627
11217.jpg,120.161766
11218.jpg,137.2222
11219.jpg,166.3816
11220.jpg,150.75443
11221.jpg,133.99812
11222.jpg,143.48361
11223.jpg,140.18446
11224.jpg,140.42969
11225.jpg,152.8089
11226.jpg,148.1374
11227.jpg,142.06987
11228.jpg,146.01971
11229.jpg,159.1717
11230.jpg,157.56909
11231.jpg,166.00331
11232.jpg,173.18916
11233.jpg,164.10565
11234.jpg,159.82362
11235.jpg,132.58589
11236.jpg,134.07266
11237.jpg,136.42032
11238.jpg,143.67427
11239.jpg,146.05476
11240.jpg,124.87471
11241.jpg,141.40154
11242.jpg,137.32796
11243.jpg,161.98958
11244.jpg,118.92584
11245.jpg,158.23897
11246.jpg,139.54794
11247.jpg,133.33607
11248.jpg,112.525986
11249.jpg,145.5166
11250.jpg,130.71288
11251.jpg,129.75159
11252.jpg,177.1224
11253.jpg,141.29214
11254.jpg,130.25902
11255.jpg,145.61617
11256.jpg,120.31152
11257.jpg,111.83802
11258.jpg,134.4088
11259.jpg,126.537384
11260.jpg,132.50069
11261.jpg,124.52772
11262.jpg,129.5036
11263.jpg,119.42625
11264.jpg,108.28696
11265.jpg,89.95855
11266.jpg,52.309227
11267.jpg,46.638054
11268.jpg,32.739872
11269.jpg,25.350582
11270.jpg,12.833739
11271.jpg,14.609947
11272.jpg,15.054197
11273.jpg,0.5623099
11274.jpg,-59.729137
11275.jpg,-93.47847
11276.jpg,-99.75509
11277.jpg,-97.70944
11278.jpg,-112.380104
11279.jpg,-102.76797
11280.jpg,-96.88492
11281.jpg,-92.856094
11282.jpg,-86.83617
11283.jpg,-84.66846
11284.jpg,-91.03163
11285.jpg,-84.364944
11286.jpg,-85.59827
11287.jpg,-94.492584
11288.jpg,-82.3265
11289.jpg,-71.20885
11290.jpg,-79.52343
11291.jpg,-58.036995
11292.jpg,-50.186108
11293.jpg,-32.98228
11294.jpg,-21.408537
11295.jpg,-34.985542
11296.jpg,-55.06013
11297.jpg,-55.50688
11298.jpg,-56.47436
11299.jpg,-60.118378
11300.jpg,-58.34966
11301.jpg,-61.869892
11302.jpg,-63.440353
11303.jpg,-58.480236
11304.jpg,-56.609097
11305.jpg,-55.636215
11306.jpg,-53.610752
11307.jpg,-68.384315
11308.jpg,-62.047714
11309.jpg,-67.18672
11310.jpg,-79.845894
11311.jpg,-65.571754
11312.jpg,-62.712204
11313.jpg,-75.08542
11314.jpg,-90.6852
11315.jpg,-78.71342
11316.jpg,-90.98634
11317.jpg,-81.22043
11318.jpg,-84.08013
11319.jpg,-95.38612
11320.jpg,-103.16512
11321.jpg,-92.28329
11322.jpg,-83.52809
11323.jpg,-84.80637
11324.jpg,-79.10886
11325.jpg,-77.78885
11326.jpg,-62.535725
11327.jpg,-63.76085
11328.jpg,-61.843403
11329.jpg,-38.076878
11330.jpg,-17.331991
11331.jpg,39.021446
11332.jpg,23.798157
11333.jpg,24.034925
11334.jpg,-47.14499
11335.jpg,-58.69941
11336.jpg,-51.967316
11337.jpg,2.9533331
11338.jpg,-10.605843
11339.jpg,7.997152
11340.jpg,-16.990938
11341.jpg,-68.339806
11342.jpg,-43.981567
11343.jpg,30.943743
11344.jpg,21.502325
11345.jpg,26.772182
11346.jpg,21.128206
11347.jpg,-2.2549548
11348.jpg,13.27554
11349.jpg,-9.165956
11350.jpg,-27.374857
11351.jpg,-5.3860583
11352.jpg,-11.539115
11353.jpg,1.0413574
11354.jpg,-40.29901
11355.jpg,-44.736767
11356.jpg,-41.06784
11357.jpg,17.852835
11358.jpg,4.110065
11359.jpg,1.9694213
11360.jpg,15.699193
11361.jpg,12.830182
11362.jpg,17.310474
11363.jpg,37.647133
11364.jpg,44.45946
11365.jpg,41.33948
11366.jpg,51.601128
11367.jpg,52.505066
11368.jpg,63.092434
11369.jpg,73.35084
11370.jpg,64.178955
11371.jpg,68.54043
11372.jpg,71.30907
11373.jpg,88.99109
11374.jpg,89.813835
11375.jpg,107.39508
11376.jpg,116.01438
11377.jpg,110.065445
11378.jpg,137.23483
11379.jpg,125.234825
11380.jpg,156.25896
11381.jpg,147.4223
11382.jpg,155.02814
11383.jpg,154.0989
11384.jpg,135.66618
11385.jpg,153.09352
11386.jpg,144.00423
11387.jpg,113.937035
11388.jpg,135.55057
11389.jpg,158.01488
11390.jpg,179.17511
11391.jpg,212.07524
11392.jpg,151.85904
11393.jpg,151.57367
11394.jpg,175.57945
11395.jpg,163.36276
11396.jpg,164.45753
11397.jpg,146.7285
11398.jpg,130.71889
11399.jpg,135.58583
11400.jpg,140.82738
11401.jpg,124.96036
11402.jpg,124.01733
11403.jpg,123.17953
11404.jpg,120.36432
11405.jpg,102.378395
11406.jpg,109.43183
11407.jpg,96.87214
11408.jpg,94.568504
11409.jpg,80.81284
11410.jpg,75.08002
11411.jpg,80.47206
11412.jpg,85.9463
11413.jpg,79.92428
11414.jpg,93.493996
11415.jpg,60.571644
11416.jpg,59.74626
11417.jpg,17.211845
11418.jpg,6.712871
11419.jpg,-24.784107
11420.jpg,-22.40354
11421.jpg,-33.03618
11422.jpg,-37.019455
11423.jpg,-33.198986
11424.jpg,-50.95212
11425.jpg,-71.21771
11426.jpg,-67.05138
11427.jpg,-75.36627
11428.jpg,-60.088196
11429.jpg,-103.77295
11430.jpg,-86.97873
11431.jpg,-93.2792
11432.jpg,-138.28177
11433.jpg,-109.359695
11434.jpg,-122.187065
11435.jpg,-112.492546
11436.jpg,-139.85228
11437.jpg,-131.32771
11438.jpg,-135.3714
11439.jpg,-126.82927
11440.jpg,-121.217155
11441.jpg,-146.70566
11442.jpg,-137.6149
11443.jpg,-144.85591
11444.jpg,-158.92125
11445.jpg,-168.59016
11446.jpg,-183.25276
11447.jpg,-187.31775
11448.jpg,-231.43623
11449.jpg,-214.32802
11450.jpg,-240.08092
11451.jpg,-205.66962
11452.jpg,-199.86462
11453.jpg,-196.31047
11454.jpg,-206.57547
11455.jpg,-203.6013
11456.jpg,-176.4985
11457.jpg,-162.32214
11458.jpg,-187.34181
11459.jpg,-173.32137
11460.jpg,-193.98227
11461.jpg,-144.44142
11462.jpg,-150.71013
11463.jpg,-135.21944
11464.jpg,-119.642235
11465.jpg,-107.20932
11466.jpg,-97.21188
11467.jpg,-86.04657
11468.jpg,-76.99458
11469.jpg,-64.390656
11470.jpg,-54.503036
11471.jpg,-61.489063
11472.jpg,-55.70739
11473.jpg,-18.638899
11474.jpg,-22.207554
11475.jpg,-11.898606
11476.jpg,4.390703
11477.jpg,8.05008
11478.jpg,-26.976368
11479.jpg,8.429381
11480.jpg,-27.320232
11481.jpg,-35.525978
11482.jpg,-52.987396
11483.jpg,-54.87116
11484.jpg,-23.831112
11485.jpg,-28.521667
11486.jpg,-33.3072
11487.jpg,-52.517895
11488.jpg,-67.605934
11489.jpg,-57.145466
11490.jpg,-76.9022
11491.jpg,-61.734753
11492.jpg,-69.85367
11493.jpg,-68.89585
11494.jpg,-74.341034
11495.jpg,-54.94176
11496.jpg,-0.8790364
11497.jpg,-24.05311
11498.jpg,-12.774161
11499.jpg,11.889696
11500.jpg,-7.6002326
11501.jpg,-47.627846
11502.jpg,-48.087532
11503.jpg,-51.81838
11504.jpg,-52.79441
11505.jpg,-59.415993
11506.jpg,-69.09525
11507.jpg,-14.70578
11508.jpg,27.882923
11509.jpg,-6.7256765
11510.jpg,-23.84094
11511.jpg,-0.32557282
11512.jpg,12.519275
11513.jpg,9.648583
11514.jpg,-18.917652
11515.jpg,-15.829714
11516.jpg,-22.520336
11517.jpg,-26.184155
11518.jpg,-16.091654
11519.jpg,-13.211681
11520.jpg,7.781405
11521.jpg,9.679535
11522.jpg,-14.537739
11523.jpg,4.5475583
11524.jpg,-35.232265
11525.jpg,12.310435
11526.jpg,5.1000233
11527.jpg,-38.180115
11528.jpg,-18.373896
11529.jpg,-18.104887
11530.jpg,-6.968418
11531.jpg,-3.0110579
11532.jpg,-3.5595336
11533.jpg,2.52749
11534.jpg,1.1407206
11535.jpg,-3.2154536
11536.jpg,-25.936325
11537.jpg,-30.409882
11538.jpg,-26.997698
11539.jpg,-21.460306
11540.jpg,-28.124468
11541.jpg,-0.15408242
11542.jpg,-14.634441
11543.jpg,-34.11692
11544.jpg,3.0714629
11545.jpg,-0.57274574
11546.jpg,5.0879345
11547.jpg,4.366353
11548.jpg,-2.1979513
11549.jpg,-2.3010783
11550.jpg,-12.882646
11551.jpg,-2.3026063
11552.jpg,0.429165
11553.jpg,5.419369
11554.jpg,0.6794255
11555.jpg,-0.39286798
11556.jpg,-3.746125
11557.jpg,-2.2549784
11558.jpg,37.10015
11559.jpg,-46.766304
11560.jpg,-45.417427
11561.jpg,-45.63449
11562.jpg,-40.90657
11563.jpg,-45.6039
11564.jpg,-48.159756
11565.jpg,-8.663464
11566.jpg,-6.3147883
11567.jpg,-40.989567
11568.jpg,-28.315
11569.jpg,-15.156871
11570.jpg,-17.709232
11571.jpg,-15.285867
11572.jpg,-13.031485
11573.jpg,-14.572053
11574.jpg,-17.292065
11575.jpg,-14.760043
11576.jpg,-15.795644
11577.jpg,-8.99649
11578.jpg,-8.176657
11579.jpg,-9.279376
11580.jpg,-14.725438
11581.jpg,-12.9347725
11582.jpg,17.253792
11583.jpg,-50.0503
11584.jpg,-8.411819
11585.jpg,28.321178
11586.jpg,40.4294
11587.jpg,56.88797
11588.jpg,74.285484
11589.jpg,59.829334
11590.jpg,51.87529
11591.jpg,57.50859
11592.jpg,77.578064
11593.jpg,67.62239
11594.jpg,64.29671
11595.jpg,73.793526
11596.jpg,81.03791
11597.jpg,90.30518
11598.jpg,144.41302
11599.jpg,183.12259
11600.jpg,146.2952
11601.jpg,186.99602
11602.jpg,198.43076
11603.jpg,223.79153
11604.jpg,189.16391
11605.jpg,187.5477
11606.jpg,163.40085
11607.jpg,143.8862
11608.jpg,123.45487
11609.jpg,155.38988
11610.jpg,167.4995
11611.jpg,170.79042
11612.jpg,164.7077
11613.jpg,152.45741
11614.jpg,149.51112
11615.jpg,136.75174
11616.jpg,134.38641
11617.jpg,136.69426
11618.jpg,152.1883
11619.jpg,149.32753
11620.jpg,146.43079
11621.jpg,153.95987
11622.jpg,145.63948
11623.jpg,154.6388
11624.jpg,142.15976
11625.jpg,130.80016
11626.jpg,131.9491
11627.jpg,125.07594
11628.jpg,95.12236
11629.jpg,98.57024
11630.jpg,72.813896
11631.jpg,73.56744
11632.jpg,62.144966
11633.jpg,50.40369
11634.jpg,38.75352
11635.jpg,16.324389
11636.jpg,-8.437968
11637.jpg,-1.5762843
11638.jpg,-20.377975
11639.jpg,-2.2597497
11640.jpg,-6.9122105
11641.jpg,36.85235
11642.jpg,-4.3755355
11643.jpg,-31.61769
11644.jpg,-41.29855
11645.jpg,-41.96873
11646.jpg,-31.460646
11647.jpg,-15.0803175
11648.jpg,-16.276455
11649.jpg,-26.060078
11650.jpg,-39.268257
11651.jpg,-31.200823
11652.jpg,-29.414534
11653.jpg,-9.681166
11654.jpg,-2.050876
11655.jpg,-20.053024
11656.jpg,-17.169104
11657.jpg,-23.910015
11658.jpg,-15.923069
11659.jpg,25.896679
11660.jpg,-4.2477317
11661.jpg,5.9194264
11662.jpg,-6.2765403
11663.jpg,-4.4151754
11664.jpg,-9.530531
11665.jpg,-16.039755
11666.jpg,48.45041
11667.jpg,47.659534
11668.jpg,-4.456748
11669.jpg,0.3517881
11670.jpg,-13.791874
11671.jpg,0.3761039
11672.jpg,26.52603
11673.jpg,20.364058
11674.jpg,15.5420685
11675.jpg,19.650787
11676.jpg,5.765976
11677.jpg,3.3944988
11678.jpg,-0.78592104
11679.jpg,15.42617
11680.jpg,14.662974
11681.jpg,20.625055
11682.jpg,20.014826
11683.jpg,13.914375
11684.jpg,22.130955
11685.jpg,23.2454
11686.jpg,12.3267975
11687.jpg,16.671528
11688.jpg,17.776432
11689.jpg,18.758244
11690.jpg,28.894102
11691.jpg,-7.720681
11692.jpg,-8.346223
11693.jpg,0.92994815
11694.jpg,3.1921074
11695.jpg,11.528913
11696.jpg,21.166584
11697.jpg,2.5813167
11698.jpg,-1.7511196
11699.jpg,6.453799
11700.jpg,1.178695
11701.jpg,4.741931
11702.jpg,2.5198443
11703.jpg,4.0088797
11704.jpg,28.272816
11705.jpg,-0.57181907
11706.jpg,18.636322
11707.jpg,4.184419
11708.jpg,8.549764
11709.jpg,3.178361
11710.jpg,3.3040373
11711.jpg,2.355373
11712.jpg,5.3425736
11713.jpg,6.974247
11714.jpg,1.7634428
11715.jpg,21.341469
11716.jpg,26.265299
11717.jpg,23.542706
11718.jpg,20.684994
11719.jpg,2.7262623
11720.jpg,28.194647
11721.jpg,12.358216
11722.jpg,10.3473425
11723.jpg,6.7134905
11724.jpg,28.272467
11725.jpg,23.630152
11726.jpg,22.574516
11727.jpg,3.092745
11728.jpg,25.387339
11729.jpg,8.025494
11730.jpg,-7.5274444
11731.jpg,-3.5308745
11732.jpg,16.757242
11733.jpg,25.539831
11734.jpg,5.8248067
11735.jpg,4.827276
11736.jpg,-12.12758
11737.jpg,-7.443805
11738.jpg,-3.426365
11739.jpg,-9.266804
11740.jpg,-7.1638794
11741.jpg,-7.1201158
11742.jpg,-8.905697
11743.jpg,-8.600433
11744.jpg,-9.714224
11745.jpg,-7.9142275
11746.jpg,-9.50602
11747.jpg,-7.6099057
11748.jpg,-5.955554
11749.jpg,-6.520953
11750.jpg,-5.0616436
11751.jpg,-4.462272
11752.jpg,-9.86891
11753.jpg,-5.337593
11754.jpg,-8.733727
11755.jpg,-5.115097
11756.jpg,-15.615504
11757.jpg,-12.776484
11758.jpg,-7.182442
11759.jpg,-5.4729233
11760.jpg,-20.45534
11761.jpg,-7.4436746
11762.jpg,-14.331067
11763.jpg,-13.46628
11764.jpg,-15.52905
11765.jpg,-14.858907
11766.jpg,-12.349014
11767.jpg,-10.195955
11768.jpg,-23.079548
11769.jpg,-23.980642
11770.jpg,38.09722
11771.jpg,78.561104
11772.jpg,102.66253
11773.jpg,133.24341
11774.jpg,76.11723
11775.jpg,74.80991
11776.jpg,41.903248
11777.jpg,31.961899
11778.jpg,70.54601
11779.jpg,19.132969
11780.jpg,56.52142
11781.jpg,68.46314
11782.jpg,72.62647
11783.jpg,81.31865
11784.jpg,24.822618
11785.jpg,43.90616
11786.jpg,49.97421
11787.jpg,68.949234
11788.jpg,62.2441
11789.jpg,44.278862
11790.jpg,68.327156
11791.jpg,63.62023
11792.jpg,99.46482
11793.jpg,80.435875
11794.jpg,70.05691
11795.jpg,71.06083
11796.jpg,29.628914
11797.jpg,12.0484915
11798.jpg,57.99826
11799.jpg,21.526644
11800.jpg,-5.367033
11801.jpg,-2.730492
